scorer,DeepCut_resnet50_laserInCabinetMar10shuffle1_1030000,DeepCut_resnet50_laserInCabinetMar10shuffle1_1030000,DeepCut_resnet50_laserInCabinetMar10shuffle1_1030000,DeepCut_resnet50_laserInCabinetMar10shuffle1_1030000,DeepCut_resnet50_laserInCabinetMar10shuffle1_1030000,DeepCut_resnet50_laserInCabinetMar10shuffle1_1030000,DeepCut_resnet50_laserInCabinetMar10shuffle1_1030000,DeepCut_resnet50_laserInCabinetMar10shuffle1_1030000,DeepCut_resnet50_laserInCabinetMar10shuffle1_1030000
bodyparts,nose,nose,nose,body,body,body,tailBase,tailBase,tailBase
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood
202,297.2394721508026,118.19863033294678,1.0,229.16727077960968,110.36422777175903,1.0,179.91570329666138,114.24159622192383,1.0
203,329.856698513031,117.53518199920654,1.0,262.17377853393555,117.87349128723145,1.0,212.4597053527832,115.32430601119995,1.0
204,364.73971915245056,122.71608591079712,1.0,294.6353051662445,113.80303764343262,1.0,246.7030930519104,107.43947267532349,1.0
205,391.7488737106323,143.6472852230072,1.0,332.3008613586426,120.56774091720581,1.0,277.79446732997894,113.7940845489502,1.0
206,419.0071258544922,163.75490188598633,1.0,355.95367201417685,132.48199081420898,1.0,306.2523307800293,111.46904182434082,1.0
207,445.0452013015747,184.81096124649048,1.0,382.10019612312317,146.63565158843994,1.0,340.04932983219624,114.21629476547241,1.0
208,462.3861701488495,215.90467524528503,1.0,414.63740277290344,172.9560785293579,1.0,369.6116318702698,135.05345964431763,1.0
209,472.68951511383057,251.5740442276001,1.0,438.97698760032654,196.4102325439453,1.0,407.71229243278503,149.5966510772705,1.0
210,464.17834281921387,283.99692583084106,1.0,455.7020664215088,219.46703958511353,1.0,429.46150064468384,175.08780670166016,1.0
211,454.31308913230896,314.1790671348572,1.0,457.77763748168945,246.5061480998993,1.0,444.3987693786621,198.0651502609253,1.0
212,444.90872967243195,347.77199602127075,1.0,458.243021607399,277.31200790405273,1.0,460.3145038485527,229.95480346679688,1.0
213,437.53618454933167,384.6272006034851,1.0,448.4853353500366,315.8979287147522,1.0,452.6533212661743,263.5450482368469,1.0
214,430.7235109806061,420.9059467315674,1.0,443.142605304718,349.92629086971283,1.0,459.13501024246216,302.86262130737305,1.0
215,411.1807417869568,433.16093015670776,1.0,443.5929584503174,376.67758321762085,1.0,451.5451626777649,331.1195845603943,1.0
216,388.8654919266701,427.99579191207886,1.0,430.5478630065918,383.59356665611267,1.0,447.4192638397217,338.0981879234314,1.0
217,366.37874126434326,422.5618534088135,1.0,420.7168076634407,388.6654939651489,1.0,450.83863496780396,352.03005599975586,1.0
218,343.0994620323181,424.33131313323975,1.0,410.20781564712524,399.13788414001465,1.0,444.0700902938843,369.9698967933655,1.0
219,323.2335844039917,425.7929081916809,1.0,381.42399311065674,407.6187946796417,1.0,427.70404052734375,377.9607787132263,1.0
220,312.05387830734253,426.6501545906067,1.0,374.08385729789734,406.0234558582306,1.0,417.5290455818176,380.1793909072876,1.0
221,290.7299461364746,425.38880729675293,1.0,354.9864196777344,409.039671421051,1.0,400.32650566101074,384.9741544723511,1.0
222,260.37929344177246,424.10111379623413,1.0,333.24284958839417,412.74469035863876,1.0,376.8194589614868,392.9364161491394,1.0
223,234.42384386062622,419.58123779296875,1.0,309.78233683109283,412.0036651981063,1.0,353.38168001174927,395.1482744216919,1.0
224,205.273402094841,419.47620582580566,1.0,274.72881734371185,412.63963985443115,1.0,327.9895362854004,402.62036323547363,1.0
225,185.25653886795044,425.80926752090454,1.0,251.75808238983154,411.2406120300293,1.0,300.81048035621643,389.6350336074829,0.9999992847442627
226,184.35855340957642,420.41712474823,1.0,241.88617753982544,406.444128036499,1.0,277.0742734670639,383.52896070480347,1.0
227,173.09032726287842,408.50068044662476,1.0,236.6964739561081,401.47235441207886,1.0,274.4996018409729,380.50026988983154,1.0
228,154.38811874389648,395.48520612716675,1.0,220.26270198822021,398.93913984298706,1.0,268.6486723423004,382.3833179473877,1.0
229,126.91923522949219,391.0855703353882,1.0,199.65289855003357,395.4372010231018,1.0,252.61932277679443,391.4038965702057,1.0
230,108.98289203643799,393.1163721084595,1.0,192.0745210647583,394.66249895095825,1.0,240.4255027770996,392.3729863166809,1.0
231,106.32126569747925,399.56343603134155,1.0,181.0332612991333,398.47008991241455,1.0,230.4023003578186,388.5479488372803,1.0
232,122.03813934326172,408.4448661804199,1.0,181.24903297424316,398.22504019737244,1.0,227.21299368143082,382.44565773010254,1.0
233,148.79871237277985,419.7265248298645,1.0,193.07110357284546,395.6813883781433,1.0,230.4236249923706,379.34365367889404,1.0
234,147.32148897647858,429.40216159820557,1.0,184.28103160858154,398.98563599586487,1.0,222.22271633148193,380.38667392730713,1.0
235,145.08803248405457,429.7269152402878,1.0,173.07375955581665,404.2304792404175,1.0,207.44947171211243,385.9222469329834,1.0
236,152.43009686470032,420.4793943464756,0.5708523988723755,170.98521280288696,406.0803608894348,1.0,192.7118740081787,385.37112760543823,1.0
237,188.18726444244385,383.77704668045044,1.4662742614746094e-05,171.65904569625854,405.12435472011566,1.0,183.29714107513428,387.6466917991638,1.0
238,177.08787155151367,389.0384941101074,1.4334917068481445e-05,170.2135579586029,402.92392659187317,0.9975497126579285,176.14253044128418,392.22913932800293,1.0
239,174.2725191116333,394.239519238472,5.4210424423217773e-05,172.50854343175888,407.2442228794098,0.9999885559082031,172.94846892356873,396.58907890319824,1.0
240,205.52352380752563,390.64239406585693,1.9252300262451172e-05,178.28119456768036,404.99518901109695,0.9999462962150574,173.36321640014648,397.5573797225952,1.0
241,212.423996925354,387.7571076899767,2.2172927856445312e-05,181.09612107276917,404.6903262734413,0.9983352422714233,174.3880558013916,395.63600730895996,1.0
242,217.39802241325378,412.7895869612694,1.0,190.4122724533081,400.18870735168457,0.9999998807907104,176.72579526901245,389.42070960998535,1.0
243,229.33923423290253,417.31956148147583,1.0,197.58098185062408,402.44997453689575,1.0,177.84904551506042,386.0535969734192,1.0
244,239.41674828529358,421.4309482574463,1.0,202.68611764907837,405.0123258829117,1.0,178.36022806167603,385.89546632766724,1.0
245,242.35527300834656,417.96787691116333,1.0,205.9102784395218,403.2677752375603,1.0,179.85514867305756,385.7854890823364,1.0
246,237.99127805233002,418.7738387584686,1.0,204.34448251128197,402.2117519378662,1.0,179.5721724331379,386.1062550544739,1.0
247,159.20859956741333,387.3350279331207,0.9999997615814209,198.33971309661865,397.14222264289856,1.0,184.7791976928711,378.99489974975586,1.0
248,174.56699347496033,396.0969698354602,0.00025326013565063477,180.1807819902897,395.823412284255,1.0,187.196127474308,374.1788578033447,1.0
249,137.33473587036133,408.4508819580078,1.0,173.1116132736206,399.9156930446625,1.0,188.3668209016323,365.9741039276123,1.0
250,117.21495258808136,407.28090381622314,1.0,165.51812601089478,397.79127395153046,1.0,190.4086332321167,364.6930875778198,1.0
251,93.5032606124878,410.6743860244751,1.0,152.04473543167114,400.9399127960205,1.0,190.62113404273987,369.4493670463562,1.0
252,74.54630422592163,417.50242948532104,1.0,138.98844957351685,404.8052794933319,1.0,188.97901153564453,375.3572895526886,1.0
253,75.79379653930664,422.35631585121155,1.0,141.81483805179596,406.46454405784607,1.0,188.18731784820557,377.30573892593384,1.0
254,94.29187154769897,420.6698637008667,1.0,150.7993106842041,402.85669708251953,1.0,189.59474182128906,374.86234879493713,1.0
255,118.54913139343262,418.52207612991333,1.0,162.0493551492691,396.78781604766846,1.0,190.7898018360138,370.16320419311523,1.0
256,144.21814632415771,429.88804817199707,1.0,166.92985153198242,398.15718269348145,1.0,191.1451325416565,370.3331027030945,1.0
257,161.78281784057617,426.33815109729767,0.9999997615814209,167.12635135650635,400.0465359687805,1.0,188.93031531572342,372.91180324554443,1.0
258,151.6846489906311,411.4676399230957,0.00047326087951660156,169.33673191070557,402.4251928329468,1.0,186.4840226173401,379.38832426071167,1.0
259,185.49116134643555,382.74872756004333,1.4930963516235352e-05,172.9550694823265,399.77558755874634,0.9996742010116577,181.94361472129822,384.4586191177368,1.0
260,158.08092594146729,393.5406422615051,0.0019650161266326904,166.85211944580078,395.13148534297943,0.25969940423965454,178.6959195137024,389.1487571001053,1.0
261,173.24636566638947,405.0911326408386,4.798173904418945e-06,180.7294466495514,401.6405339241028,0.9991271495819092,177.48711967468262,390.9180839061737,1.0
262,189.46873569488525,397.2478084564209,2.8818845748901367e-05,179.10382598638535,402.34484338760376,0.6661251187324524,181.14799427986145,397.9308862686157,1.0
263,213.79407405853271,389.27585709095,0.00037157535552978516,179.87325012683868,404.4578097462654,0.4220080077648163,178.9684543609619,400.84310960769653,1.0
264,177.09334468841553,390.14011669158936,3.7550926208496094e-06,179.4896672964096,402.74889051914215,0.9985382556915283,177.03387117385864,393.75578117370605,1.0
265,155.96285385638475,403.560096770525,0.999996542930603,175.03083729743958,398.03323221206665,1.0,188.45879742503166,381.62753772735596,1.0
266,141.29865670204163,378.6107063293457,1.0,176.05917501449585,393.136447429657,1.0,200.3379340171814,380.206485748291,1.0
267,133.58174347877502,358.78828620910645,1.0,172.99221163988113,380.49620151519775,1.0,214.88440012931824,379.18348693847656,1.0
268,152.06942081451416,328.502956867218,1.0,170.64951419830322,373.3271360397339,1.0,210.909117102623,387.40436124801636,1.0
269,177.44231939315796,311.8392868041992,1.0,176.68721199035645,358.7292671203613,1.0,200.09346103668213,394.08390760421753,1.0
270,194.04642868041992,283.3255310058594,1.0,182.65878677368164,339.2664337158203,1.0,180.67723500728607,388.7720756530762,1.0
271,200.47328186035156,259.26348400115967,1.0,181.33999800682068,317.67529463768005,1.0,169.8395471572876,364.5176477432251,1.0
272,222.23992204666138,251.39214050769806,1.0,188.6685450077057,298.6197714805603,1.0,178.15445291996002,341.8753499984741,1.0
273,247.5802400112152,257.7581567764282,1.0,204.06597518920898,294.8138008117676,1.0,179.59775257110596,328.04843521118164,1.0
274,275.42883110046387,259.49381256103516,1.0,216.12812995910645,283.60446071624756,1.0,181.3227767944336,304.7645568847656,1.0
275,307.92500868439674,257.2926359176636,1.0,249.27410221099854,271.81829738616943,1.0,200.8970537185669,278.9384226799011,0.9999998807907104
276,340.70382183790207,255.09131979942322,1.0,280.53481340408325,268.4715871810913,1.0,231.48471879959106,273.05895471572876,1.0
277,379.85625171661377,253.70456218719482,1.0,309.0966885089874,257.8090486526489,1.0,263.06641578674316,266.64206743240356,1.0
278,416.11267137527466,249.93284463882446,1.0,349.92401599884033,258.622793674469,1.0,300.27301874756813,262.9106435775757,1.0
279,452.802735209465,247.63964653015137,1.0,383.0793647766113,256.766722202301,1.0,331.2763204574585,254.28476357460022,1.0
280,482.1755995750427,251.0770034790039,1.0,415.006863117218,251.49648761749268,1.0,365.35017585754395,257.1917972564697,1.0
281,512.323930978775,254.45977115631104,1.0,445.7829347848892,253.1413974761963,1.0,397.0561274290085,252.8102321624756,1.0
282,547.3685120940208,267.8710684776306,1.0,481.7386734485626,251.0720772743225,1.0,432.40474128723145,245.85126447677612,1.0
283,559.1820688247681,294.37935185432434,1.0,512.5883326530457,269.29490065574646,1.0,464.1098599433899,255.42730903625488,1.0
284,551.6248643398285,319.1265242099762,1.0,520.1922078132629,278.57237243652344,1.0,474.5777277946472,253.15060138702393,1.0
285,538.928982257843,340.98748111724854,1.0,521.0329625606537,287.08465671539307,1.0,490.09358978271484,250.3737940788269,1.0
286,535.0177040100098,363.41138648986816,1.0,525.8948135375977,302.34851360321045,1.0,502.9520757198334,259.28869247436523,1.0
287,532.9541349411011,391.54200744628906,1.0,526.9655909538269,326.9865026473999,1.0,511.9741916656494,280.94660329818726,1.0
288,535.3089845180511,428.6636438369751,1.0,530.4248485565186,361.725284576416,1.0,527.5765500068665,311.0486559867859,1.0
289,531.434652864933,435.1444435119629,1.0,534.0306971073151,380.1635398864746,1.0,525.5514302253723,337.29723834991455,1.0
290,513.7891640663147,431.4337306022644,1.0,530.1628074645996,388.37783908843994,1.0,525.134393453598,347.12163639068604,1.0
291,499.6863861680031,429.7993640899658,1.0,534.825562953949,399.3984067440033,1.0,540.1525583267212,360.6764397621155,1.0
292,493.7005310058594,428.7195806503296,1.0,532.4899696409702,401.8993878364563,1.0,534.3079433441162,367.82731795310974,1.0
293,484.2279559522867,421.63386607170105,1.0,525.0022459030151,404.6406408548355,1.0,530.54833984375,377.22755193710327,1.0
294,477.96276223659515,409.9855980873108,0.1555553376674652,516.325472086668,405.7296895980835,1.0,527.110853433609,385.91475009918213,1.0
295,541.092212677002,399.4973645210266,0.0001989305019378662,511.6714515686035,407.77093744277954,0.9999160766601562,522.3994927406311,395.7235584259033,1.0
296,471.313334941864,390.5757055282593,0.007352590560913086,512.4265940189362,409.62279081344604,0.9993587732315063,520.0078039169312,396.2445993423462,1.0
297,476.6641506552696,385.97946524620056,0.9999626874923706,514.4998754262924,404.69000750780106,0.9999995231628418,523.0583760142326,388.1747760772705,1.0
298,463.52318048477173,411.3810057044029,9.870529174804688e-05,523.872269436717,394.4926986694336,1.0,531.5463460385799,372.0526533126831,1.0
299,535.481094121933,424.82565784454346,1.0,525.0840669870377,396.2101287841797,1.0,532.0508222691715,365.48231506347656,1.0
300,546.9074298143387,431.36892533302307,0.9999847412109375,529.9959299564362,404.3070297241211,1.0,530.4751541614532,365.551456451416,1.0
301,544.953058719635,427.0108248591423,0.9919530153274536,529.7727482318878,404.86090183258057,1.0,529.684244632721,369.09039878845215,1.0
302,540.8764774799347,428.0459196269512,0.0018148720264434814,529.1588122844696,405.28064918518066,1.0,528.609185218811,373.73598992824554,1.0
303,526.4863865375519,429.41098952293396,0.06424382328987122,528.8309164047241,406.9915518760681,1.0,528.0679678916931,379.5595226287842,1.0
304,518.367449760437,415.2471618652344,0.003108799457550049,529.6173596382141,406.5036790370941,1.0,531.2023586034775,389.0115089416504,1.0
305,506.6644997596741,394.7187535762787,1.6748905181884766e-05,528.5372648239136,410.9079747200012,1.0,531.5917509496212,393.9903473854065,1.0
306,519.3024272918701,414.9584376811981,4.1157007217407227e-05,527.3225061893463,408.01118993759155,1.0,528.7049293518066,390.6048376560211,1.0
307,499.82740519940853,406.6532402038574,0.999992847442627,528.9379081726074,398.0955436229706,1.0,532.2052220702171,371.4152092933655,1.0
308,487.6465470790863,409.0881772041321,1.0,531.3482370376587,391.92638754844666,1.0,536.3538889884949,361.43195104599,1.0
309,474.89804315567017,409.5223913192749,1.0,527.3922340869904,395.6409664154053,1.0,538.5048475265503,362.28617095947266,1.0
310,463.9871768951416,423.8456709384918,1.0,517.5710331201553,403.5465095639229,1.0,539.982001259923,365.12215423583984,1.0
311,435.87122678756714,425.4110059738159,1.0,491.66920137405396,410.93114852905273,1.0,536.5862455368042,379.89334297180176,1.0
312,409.91664123535156,423.6177394390106,1.0,475.8596251606941,413.4457712173462,1.0,523.7792250066996,403.0358557701111,1.0
313,384.3677487373352,411.83631563186646,1.0,453.49849236011505,416.41181564331055,1.0,495.1276397705078,406.7745418548584,1.0
314,357.5906562805176,400.82488679885864,1.0,424.58089113235474,407.2603886127472,1.0,470.7653155326843,411.6309823989868,1.0
315,326.06549644470215,386.43518590927124,1.0,391.11901688575745,403.7092456817627,1.0,435.1025948524475,411.2995352745056,1.0
316,294.812212228775,375.3266396522522,1.0,355.8975901603699,391.86152243614197,1.0,404.40550339221954,398.34804248809814,1.0
317,262.17038559913635,366.19833850860596,1.0,323.1545672416687,381.2990653514862,1.0,369.1706624031067,393.1457495689392,1.0
318,234.62301301956177,353.4293375015259,1.0,291.245831489563,374.1403875350952,1.0,341.4891709089279,384.3891077041626,1.0
319,203.50615692138672,346.8124270439148,1.0,261.85451769828796,358.76714873313904,1.0,312.4661593437195,373.2126545906067,1.0
320,165.6409729719162,340.50858825445175,1.0,231.7093324661255,354.568323135376,1.0,279.1427321434021,371.3057379722595,1.0
321,137.18758964538574,334.31879448890686,1.0,205.99523043632507,349.8153786659241,1.0,251.89281315356493,357.54126834869385,1.0
322,114.84285402297974,322.33190393447876,1.0,183.11350274085999,336.9172172546387,1.0,233.62973308563232,349.15044116973877,1.0
323,93.26124346256256,315.3777117729187,1.0,161.9356665611267,331.70839124917984,1.0,206.2374165058136,352.0704164505005,1.0
324,76.536376953125,311.7067358493805,1.0,141.37644958496094,327.13731265068054,1.0,187.6138427555561,340.159761428833,1.0
325,98.10349750518799,305.2543263435364,1.0,147.63842064142227,323.12967014312744,1.0,189.59498739242554,336.3737597465515,1.0
326,127.997976064682,290.6527466773987,1.0,157.4892157316208,322.00901317596436,1.0,196.51505118608475,339.967924118042,1.0
327,151.68011665344238,272.18336153030396,1.0,166.8226444721222,317.9314908981323,1.0,197.4069346189499,342.7196407318115,1.0
328,149.58513987064362,246.89301586151123,1.0,164.45724844932556,302.73884105682373,1.0,188.9580364227295,339.0167989730835,1.0
329,142.1590223312378,217.52229690551758,1.0,158.79521584510803,275.52640438079834,1.0,176.96421003341675,324.33539295196533,1.0
330,133.7724038362503,182.2962188720703,1.0,151.44163417816162,249.26612949371338,1.0,164.75791251659393,294.5854711532593,1.0
331,130.2551167011261,158.07802486419678,1.0,151.90520405769348,225.49996852874756,1.0,168.5577187538147,267.62309217453003,1.0
332,123.45571386814117,126.50178909301758,1.0,142.34418296813965,195.23908376693726,1.0,159.68064999580383,247.12280225753784,1.0
333,112.66447162628174,96.50072813034058,1.0,132.28629970550537,166.446918964386,1.0,147.08370780944824,219.14837503433228,1.0
334,108.77947044372559,74.67453479766846,1.0,132.04162274301052,140.87503147125244,1.0,148.42187118530273,186.8388638496399,1.0
